"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2012;;"street_density";"Street density (in km²)";"n";;;;"Negros Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bais City";;0.04;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Bayawan City";;0.03;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Canlaon City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Dumaguete City";;3.11;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Guihulngan City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Tanjay City";;0.03;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;0.47;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Eastern Samar";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Borongan City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Leyte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
2012;;"street_density";"Street density (in km²)";"n";;;;"Baybay City";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Public spaces"
