year;year_range;indicator_id;friendly_name;type_data;selection_type;deprivation_type;country;city;region;value;description
2000;;urban_population_share_national;Share in national urban population;p;;;Myanmar;Mandalay;;6,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Myanmar;Nay Pyi Taw;; —;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Myanmar;Yangon;;29,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Nepal;Kathmandu;;19,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Faisalabad;;4,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Gujranwala;;2,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Hyderabad;;2,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Islamabad;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Karachi;;20,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Lahore;;11,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Multan;;2,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Peshawar;;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Quetta;;1,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Pakistan;Rawalpindi;;3,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Philippines;Cebu;;1,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Philippines;Davao;;3,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Philippines;Manila;;26,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Philippines;Zamboanga;;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Ansan;;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Bucheon;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Busan;;10,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Daegu;;6,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Daejon;;3,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Goyang;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Gwangju;;3,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Incheon;;6,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Seongnam;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Seoul;;27,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Suweon;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Ulsan;;2,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Republic of Korea;Yongin;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Saudi Arabia;Ad-Dammam;;4,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Saudi Arabia;Al-Madinah (Medina);;5,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Saudi Arabia;Ar-Riyadh (Riyadh);;22,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Saudi Arabia;Jiddah;;15,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Saudi Arabia;Makkah (Mecca);;7,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Singapore;Singapore;;100,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Syrian Arab Republic;Dimashq (Damascus);;24,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Syrian Arab Republic;Halab (Aleppo);;26,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Syrian Arab Republic;Hamah;;6,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Syrian Arab Republic;Hims (Homs);;10,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Thailand;Krung Thep (Bangkok);;32,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Thailand;Samut Prakan;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Adana;;2,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Ankara;;7,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Antalya;;1,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Bursa;;2,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Gaziantep;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Istanbul;;21,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Izmir;;5,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Turkey;Konya;;1,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Arab Emirates;Abu Zaby (Abu Dhabi);;19,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Arab Emirates;Dubayy (Dubai);;36,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Arab Emirates;Sharjah;;18,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Uzbekistan;Tashkent;;23,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Viet Nam;Can Tho;;1,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Viet Nam;Da Nang;;3,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Viet Nam;Hà Noi;;8,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Viet Nam;Hai Phòng;;3,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Viet Nam;Thành Pho Ho Chí Minh (Ho Chi Minh City);;22,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Yemen;Adan (Aden);;10,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Yemen;Sana'a';;28,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Austria;Wien (Vienna);;29,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Belarus;Minsk;;24,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Belgium;Antwerpen;;9,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Belgium;Bruxelles-Brussel;;18,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Bulgaria;Sofia;;20,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Czech Republic;Praha (Prague);;15,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Denmark;København (Copenhagen);;23,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Finland;Helsinki;;24,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Bordeaux;;1,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Lille;;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Lyon;;3,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Marseille-Aix-en-Provence;;3,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Nice-Cannes;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Paris;;21,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;France;Toulouse;;1,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Germany;Berlin;;5,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Germany;Hamburg;;2,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Germany;Köln (Cologne);;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Germany;München (Munich);;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Greece;Athínai (Athens);;48,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Greece;Thessaloniki;;12,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Hungary;Budapest;;27,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ireland;Dublin;;43,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Bergamo;;1,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Milano (Milan);;7,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Napoli (Naples);;5,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Palermo;;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Roma (Rome);;8,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Italy;Torino (Turin);;4,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Netherlands;Amsterdam;;8,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Netherlands;Rotterdam;;8,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Norway;Oslo;;22,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Poland;Kraków (Cracow);;3,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Poland;Warszawa (Warsaw);;7,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Portugal;Lisboa (Lisbon);;47,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Portugal;Porto;;22,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Romania;Bucuresti (Bucharest);;16,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Chelyabinsk;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Kazan;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Krasnodar;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Krasnoyarsk;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Moskva (Moscow);;9,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Nizhniy Novgorod;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Novosibirsk;;1,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Omsk;;1,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Perm;;0,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Rostov-na-Donu (Rostov-on-Don);;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Samara;;1,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Sankt Peterburg (Saint Petersburg);;4,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Saratov;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Ufa;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Volgograd;;0,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Voronezh;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Russian Federation;Yekaterinburg;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Serbia;Beograd (Belgrade);;20,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Spain;Barcelona;;15,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Spain;Madrid;;16,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Spain;Valencia;;2,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Sweden;Stockholm;;16,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Switzerland;Zürich (Zurich);;20,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Dnipropetrovsk;;3,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Donetsk;;3,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Kharkiv;;4,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Krivoi Rog;;2,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Kyiv (Kiev);;7,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Odesa;;3,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Ukraine;Zaporizhzhya;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;Birmingham;;4,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;Glasgow;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;Liverpool;;1,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;London;;17,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;Manchester;;4,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;Newcastle upon Tyne;;1,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;United Kingdom;West Yorkshire;;3,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;Buenos Aires;;35,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;Córdoba;;4,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;La Plata;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;Mendoza;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;Rosario;;3,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Argentina;San Miguel de Tucumán;;2,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Bolivia;La Paz;;27,1;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Bolivia;Santa Cruz;;20,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Aracaju;;0,4;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Baixada Santista;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Belém;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Belo Horizonte;;3,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Brasília;;1,9;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Campinas;;1,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Campo Grande;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Cuiabá;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Curitiba;;1,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Florianópolis;;0,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Fortaleza;;2,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Goiânia;;1,2;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Grande São Luís;;0,8;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Grande Vitória;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;João Pessoa;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Maceió;;0,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Manaus;;1,0;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Natal;;0,6;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Norte/Nordeste Catarinense;;0,7;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Pôrto Alegre;;2,5;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
2000;;urban_population_share_national;Share in national urban population;p;;;Brazil;Recife;;2,3;Table 4 Urban Agglomerations with 750,000 Inhabitants or More: Population Size and Rate of Change
