"year";"year_range";"indicator_id";"friendly_name";"type_data";"selection_type";"deprivation_type";"country";"city";"region";"value";"description";"category"
2012;;"street_length";"Street length";"n";;;;"Santiago City";;29.8;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;125.05;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bataan";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Balanga City";;7.95;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bulacan";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Malolos City";;30.79;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Meycauyan City";;23.8;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Jose del Monte";;80.08;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Nueva Ecija";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cabanatuan City";;29.81;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Gapan City";;126.36;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Palayan City";;15.99;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Jose City";;40.79;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Science City of Munoz";;85.88;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Pampanga";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Angeles City";;218.19;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Fernando City";;1.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tarlac";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tarlac City";;14.43;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Zambales";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Olongapo City";;148.25;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;823.61;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Batangas";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Batangas City";;23.2;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lipa City";;7.12;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tanauan City";;39.02;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cavite";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cavite City";;63.72;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Dasmarinas City";;29.22;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tagaytay City";;29.83;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Trece Martires City";;41.58;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Laguna";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Binan City";;63.74;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Calamba City";;3.56;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Pablo City";;155.95;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sta. Rosa City";;59.49;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Quezon";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lucena City";;30.09;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tayabas City";;7.29;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Rizal";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Antipolo City";;36.02;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;589.82;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Oriental Mindoro";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Calapan City";;48.67;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Palawan";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Puerto Princesa";;209.95;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;258.62;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Albay";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Legazpi City";;38.44;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Ligao City";;12.05;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tabaco City";;24.31;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Camarines Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Iriga City";;232.99;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Naga City";;122.63;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Masbate";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Masbate City";;60.19;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sorsogon";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sorsogon City";;24.28;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;514.89;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Capiz";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Roxas City";;38.91;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Iloilo";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Iloilo City";;126.76;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Passi City";;12.17;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Negros Occ.";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bacolod City";;296.2;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bago City";;9.2;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cadiz City";;108.48;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Escalante City";;47.7;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Himamaylan City";;109.93;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Kabankalan City";;439.09;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"La Carlota City";;15.9;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sagay City";;63.12;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"San Carlos City";;171.64;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Silay City";;29.46;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sipalay City";;218.17;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Talisay City";;58.2;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Victorias City";;75.07;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;1819.99;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bohol";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tagbilaran City";;74.4;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cebu";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bogo City";;116.32;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Carcar City";;52.86;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cebu City";;87.23;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Danao City";;10.98;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lapu-Lapu City";;96.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Mandaue City";;125.61;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Naga City";;96.46;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Talisay City";;53.96;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Toledo City";;12.07;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Negros Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bais City";;13.67;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bayawan City";;17.42;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Canlaon City";;100.19;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Dumaguete City";;106.62;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Guihulngan City";;7.57;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tanjay City";;12.5;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;984.14;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Eastern Samar";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Borongan City";;70.53;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Leyte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Baybay City";;193.12;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Ormoc City";;42.87;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tacloban City";;110.1;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Southern Leyte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Maasin City";;9.3;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Western Samar";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Calbayog City";;205.93;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Catbalogan City";;37.64;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;669.49;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Zamboanga del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Dapitan City";;17.11;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Dipolog City";;30.59;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Isabela City";;35.26;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Zamboanga del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Pagadian City";;154.03;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Zamboanga City";;16.79;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;253.77;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bukidnon";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Malaybalay City";;257.03;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Valencia City";;49.85;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Lanao del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Iligan City";;66.97;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Misamis Occidental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Oroquieta City";;30.48;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Ozamis City";;28.18;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tangub City";;32.54;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Misamis Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cagayan de Oro City";;165.18;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"El Salvador City";;50.84;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Gingoog City";;42.96;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;724.04;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Davao del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Is. Garden City of";;181.36;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Panabo City";;154.8;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tagum City";;142.64;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Davao del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Davao City";;1637.38;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Digos City";;69.25;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Davao Oriental";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Mati City";;28.35;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;2213.77;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"North Cotabato";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Kidapawan City";;37.07;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sarangani";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cotabato City";;151.01;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"South Cotabato";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Gen. Santos City";;582.35;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Koronadal City";;49.47;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Sultan Kudarat";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tacurong City";;26.28;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;846.18;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Agusan del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Butuan City";;89.22;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Cabadbaran City";;35.21;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Agusan del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bayugan City";;15.81;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Surigao del Norte";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Surigao City";;37.27;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Surigao del Sur";;;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Bislig City";;221.97;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;"Tandag City";;133.63;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
2012;;"street_length";"Street length";"n";;;;;;533.11;"Table 8 : Land Area, Street Density and Intersection Density, cities of Philippines";"Streets"
